chain_name,cluster,city,am_name,am_email,is_key_vip,first_detection_date,last_detection_date,appearances,consecutive_days,recurrence_severity,current_risk_score,risk_score_change,improvement_status,current_rank,rank_movement,historical_highest_rank,last_failed_orders,last_lost_gmv,last_fail_rate,top_failure_reason,recommended_action,email_required,email_sent,email_sent_date,communication_status,response_received,response_classification,vendor_action_required,vendor_action_completed,action_verification_status,is_active,last_seen_date
"Bazooka, Kesm El Hokamaa - TGO",delta,Zagazig,Mohamed Ismaiel,mohamed.ismail.3@talabat.com,yes,2026-06-25,2026-06-25,1,1,Low,65,0,New,5,stable,5,36,152489,0,,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",yes,no,,none,no,,no,no,,yes,2026-06-25
"Khedr, Talkha 1",delta,Mansoura,Mina Youssef,mina.ayman@talabat.com,no,2026-06-25,2026-06-25,1,1,Low,65,0,New,6,stable,6,35,125481,0,,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",yes,no,,none,no,,no,no,,yes,2026-06-25
"Bazooka, Hurghada, Sheraton Road",canal,Hurghada,Mohamed Ismaiel,mohamed.ismail.3@talabat.com,no,2026-06-25,2026-06-25,1,1,Low,0,0,New,2,stable,2,32,193888,0,,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",yes,no,,none,no,,no,no,,yes,2026-06-25
"mzag, sheraton",canal,Hurghada,Beshoy Makary,beshoy.montasser@talabat.com,no,2026-06-25,2026-06-25,1,1,Low,0,0,New,4,stable,4,31,62888,0,,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",no,no,,none,no,,no,no,,yes,2026-06-25
"B.LABAN, Mansoura University",delta,Mansoura,Ahmed Mohamed,ahmed.shabaan@talabat.com,yes,2026-06-25,2026-06-25,1,1,Low,65,0,New,7,stable,7,30,127481,0,Cancelled Before Preparation,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",yes,no,,none,no,,no,no,,yes,2026-06-25
"Koshary El Tahrir, Gadila & Toreel",delta,Mansoura,Ahmed Dief,ahmed.daif@talabat.com,no,2026-06-25,2026-06-25,1,1,Low,65,0,New,8,stable,8,26,60500,0,CANCELED_BY_CUSTOMER_BEFORE_VENDOR_ACCEPTED,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",no,no,,none,no,,no,no,,yes,2026-06-25
"Metro Market, HURGHADA2 M033",canal,Hurghada,Merna Ramadan,merna.sherif@talabat.com,yes,2026-06-25,2026-06-25,1,1,Low,0,0,New,5,stable,5,26,144816,0,,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",yes,no,,none,no,,no,no,,yes,2026-06-25
"Bazooka, New Damietta, 3rd District - TGO",upper_egypt,Damietta New,Mohamed Ismaiel,mohamed.ismail.3@talabat.com,yes,2026-06-25,2026-06-25,1,1,Low,0,0,New,1,stable,1,25,93453,0,CST - doesn't response,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",no,no,,none,no,,no,no,,yes,2026-06-25
"Metro Market, PORT SAID M030",canal,Port Said,Merna Ramadan,merna.sherif@talabat.com,yes,2026-06-25,2026-06-25,1,1,Low,0,0,New,6,stable,6,24,144230,0,,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",yes,no,,none,no,,no,no,,yes,2026-06-25
"ElBeek Eldemashky Restaurant, 5th District",upper_egypt,Damietta New,Moaaz Mohamed,moaaz.meshak@talabat.com,no,2026-06-25,2026-06-25,1,1,Low,0,0,New,2,stable,2,24,76684,0,,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",no,no,,none,no,,no,no,,yes,2026-06-25
"Koshary El Tahrir, Al Dahar",canal,Hurghada,Ahmed Dief,ahmed.daif@talabat.com,no,2026-06-25,2026-06-25,1,1,Low,0,0,New,8,stable,8,23,41516,0,CANCELED_BY_CUSTOMER_BEFORE_VENDOR_ACCEPTED,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",no,no,,none,no,,no,no,,yes,2026-06-25
"Emarati Hyper market, Sharea' Othman Ebn Afaan",canal,Suez,Islam Darwish,islam.darwesh@talabat.com,no,2026-06-25,2026-06-25,1,1,Low,0,0,New,9,stable,9,23,72872,0,,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",no,no,,none,no,,no,no,,yes,2026-06-25
"Bazooka, Ismailia - Downtown - Champollion - TGO",canal,Ismailia,Mohamed Ismaiel,mohamed.ismail.3@talabat.com,yes,2026-06-25,2026-06-25,1,1,Low,0,0,New,10,stable,10,21,114714,0,CST - Fake order,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",yes,no,,none,no,,no,no,,yes,2026-06-25
"Abu Adel, Hay El Gama'a",delta,Mansoura,Mina Youssef,mina.ayman@talabat.com,no,2026-06-25,2026-06-25,1,1,Low,65,0,New,10,stable,10,19,99766,0,CST - doesn't response,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",no,no,,none,no,,no,no,,yes,2026-06-25
"Koshary Hekaya , Fryal",upper_egypt,Assiut,Mahmoud Tammam,mahmoud.attia@talabat.com,no,2026-06-25,2026-06-25,1,1,Low,0,0,New,4,stable,4,12,36940,0,CANCELED_BY_CUSTOMER_BEFORE_VENDOR_ACCEPTED,"1. Conduct comprehensive operational review with the vendor
2. Identify root cause through AM field visit
3. Review all fail reason categories for this vendor in Looker
4. Assess peak-hour staffing and operational capacity",no,no,,none,no,,no,no,,yes,2026-06-25
